sentence_id,reference,TensorFlow NMT_hypothesis,PyTorch Transformer_hypothesis,TensorFlow NMT_sentence_chrfpp,PyTorch Transformer_sentence_chrfpp,chrfpp_difference_TensorFlow NMT_minus_PyTorch Transformer,winner
955,"Nhưng thay vì hỏi sao họ lại chẳng trồng bất cứ thứ gì , chúng tôi đơn giản thốt lên rằng , &quot; Cám ơn Chúa chúng con đã ở đây . &quot;","Nhưng thay vì hỏi họ là họ không phải là gì , chúng ta chỉ đơn giản là nói , &quot; Cảm ơn Chúa chúng ta ở đây . &quot;","nhưng thay vì hỏi họ làm thế nào mà họ không phát triển bất cứ thứ gì, chúng ta chỉ đơn giản nói, & quot cảm ơn chúa chúng ta ở đây. & quot",50.631814746022144,54.52295116994209,-3.8911364239199457,PyTorch Transformer
956,&quot; Vừa kịp lúc để cứu người Zambia khỏi nạn đói . &quot;,&quot; Chỉ trong khoảng thời gian của chúng ta để cứu được người dân của người dân &quot; .,"& quot chỉ ở tuổi nick, để cứu lấy con người từ đói nghèo. & quot",31.782929271043486,31.369307686865078,0.4136215841784079,TensorFlow NMT
957,"Và tất nhiên , mọi thứ tại Châu Phi đều phát triển tốt","Và dĩ nhiên , mọi thứ ở châu Phi lớn lên .","và tất nhiên, tất cả mọi thứ ở châu phi đều phát triển một cách tuyệt vời.",40.231361519928996,68.14297228711813,-27.91161076718913,PyTorch Transformer
958,"Chúng tôi có những quả cà chua rất tuyệt vời . Tại Ý , một quả cà chua chỉ to khoảng bằng này . Tại Zambia , nó to tới cỡ này này .","Chúng tôi có những loại cà chua này . Ở Ý , một nước sốt cà chua , một nước sốt cà chua ,","chúng tôi có những cà chua tuyệt vời này. ở ý, một cà chua sẽ lớn lên với kích thước này. ở los angeles, với kích thước này.",31.361200257655387,38.779178131713806,-7.417977874058419,PyTorch Transformer
959,"Thật khó tin , và chúng tôi nói với những người Zambia , &quot; Mọi người xem trồng trọt có đễ dàng không này . &quot;","Và chúng ta không thể tin tưởng , và chúng tôi đang nói về sự thật , &quot; Nhìn xem một nông nghiệp dễ dàng như thế nào . &quot;","và chúng ta không thể tin được, và chúng ta đang nói với những thứ tương tự, & quot nhìn xem nông nghiệp dễ dàng như thế nào. & quot",38.7939415266599,38.14992258962449,0.6440189370354119,TensorFlow NMT
960,"Khi mà những quả cà chua bắt đầu đạt , chín , và có màu đỏ , chỉ qua một đêm , chừng khoảng 200 con hà mã từ dưới sông trồi lên và ngốn sạch tất cả .","Khi mà cà chua là rất hay , tối tăm , một đêm , một vài thứ , một vài người đã ra khỏi sông và họ ăn mọi thứ .","khi cà chua ngon và 9, đỏ và đỏ, một đêm, 200 thiên hà xuất hiện từ sông và họ ăn hết mọi thứ.",20.30405665428661,21.906167871629386,-1.6021112173427738,PyTorch Transformer
961,"Chúng tôi nói với những người Zambia , &quot; Chúa ơi , những con hà mã kìa ! &quot;","Và chúng tôi nói với sự làm thế này , &quot; Chúa ơi , &quot;","và chúng tôi đã nói với những cái giếng trời, & quot thượng đế của tôi, bộ trưởng & quot",48.51118911779715,37.79918158171305,10.712007536084101,TensorFlow NMT
962,"và người dân đáp rằng , &quot; Vâng , đó là lí do tại sao chúng tôi chẳng trồng thứ gì ở đây cả . &quot;","Và sự đồng hồ của tôi , &quot; Đúng vậy , đó là lý do chúng ta không có nền nông nghiệp ở đây . &quot;","và câu nói như thế này, & quot vâng, đó là lý do tại sao chúng ta không có nông nghiệp ở đây. & quot",35.57535299187051,43.31040997994095,-7.73505698807044,PyTorch Transformer
963,&quot; Thế tại sao mọi người không cho chúng tôi biết trước ? &quot; &quot; Anh có bao giờ hỏi đâu . &quot;,&quot; Tại sao anh không thể nói gì ? &quot;,& quot tại sao anh không nói với chúng tôi? & quot & quot anh không bao giờ hỏi. & quot,25.512139190213794,43.19728903272768,-17.685149842513887,PyTorch Transformer
964,"Tôi đã nghĩ chỉ có mỗi người Ý là khờ khạo trên đất Châu Phi nhưng sau đó khi tôi nhìn những gì mà người Mỹ đang làm , những người Anh đang làm , những người Pháp đang làm , và sau khi chứng kiến những gì họ làm , Tôi cảm thấy có chút gì đó tự hào về dự án của mình tại Zambia","Tôi nghĩ nó chỉ là những người hùng của chúng tôi , nhưng sau đó tôi thấy những gì người Mỹ đang làm , những gì mà người Pháp đang làm , và sau khi nhìn thấy những gì họ đang làm , Tôi đã trở thành một sự tự hào về","tôi nghĩ điều này chỉ có chúng tôi rất may mắn ở châu phi, nhưng sau đó tôi thấy những gì người mỹ đang làm, những gì người anh làm, những gì người pháp đã làm, và sau khi nhìn thấy những gì họ",52.51793242334685,45.70581040134267,6.812122022004182,TensorFlow NMT
965,"Bởi vì , bạn thấy đó , chỉ ít chúng tôi cũng nuôi ăn được mấy con hà mã","Bởi vì , bạn thấy đấy , ít nhất chúng ta đã làm cho các bạn biết .","bởi vì, bạn thấy đấy, ít nhất là chúng tôi đã ăn bộ mã hải mã.",37.41567778511862,41.51317231665048,-4.097494531531865,PyTorch Transformer
966,Bạn nên nhìn vào cái thứ vớ vẩn---- Bạn nên nhìn vào cái thứ vớ vẩn mà chúng ta đã ban cho những người dân Châu Phi không mảy may nghi ngờ .,"Bạn nên thấy rằng , bạn nên thấy rằng những điều làm hại là chúng ta có thể thấy những thứ mà chúng ta có những người ở ngoài những người ở Mỹ .","bạn nên nhìn thấy những thứ rác rưởi mà bạn nên thấy, những thứ rác thải mà chúng ta có từ chỉ trích của những người châu phi.",26.88828040649312,33.99458107307678,-7.10630066658366,PyTorch Transformer
967,"Bạn muốn đọc cuốn sách nào đó , hãy đọc &quot; Sự Viện Trợ chết chóc , &quot; viết bởi Dambisa Moyo , một nhà nữ kinh tế người Zambia .","Bạn muốn đọc sách , đọc từ những người đã đọc , &quot; Những người ủng hộ , &quot; bởi vì bản thân , nhà kinh tế của người phụ nữ ,","bạn muốn đọc cuốn sách, đọc từ & quot viện trợ chết & quot, bằng cách diễn tả, một người phụ nữ, một nhà kinh tế học đo lường.",32.70835347342055,44.514181245757875,-11.805827772337324,PyTorch Transformer
968,Cuốn sách được phát hành năm 2009 .,Cuốn sách được xuất bản vào năm 2009 .,cuốn sách được xuất bản vào năm 2009.,60.380646857367616,60.380646857367616,0.0,Tie
969,"Chúng ta , những quốc gia viện trợ Tây Phương đã mang đến lục địa Châu Phi 2 tỉ tỉ Mỹ Kim trong vòng 50 năm qua .",Chúng ta có những quốc gia ủng hộ cho các quốc gia Mỹ đã cung cấp được 2 tỷ đô la Mỹ trong 50 năm qua .,chúng tôi cung cấp các nước phương tây đã cung cấp cho lục địa châu phi 2 nghìn tỷ đô la mỹ trong 50 năm qua.,35.936883483871185,40.5911914493304,-4.654307965459218,PyTorch Transformer
970,Tôi sẽ không nói với bạn những thiệt hại mà số tiền đó đã gây ra .,Tôi sẽ không kể cho bạn biết sự tổn thương mà không có được .,tôi sẽ không nói với các bạn rằng những tổn thương mà tiền đã làm.,25.157566508625596,45.885307284741714,-20.727740776116118,PyTorch Transformer
971,hãy tìm đọc cuốn sách của bà ấy .,Chỉ cần đến và đọc cuốn sách của cô ấy .,hãy đọc cuốn sách của cô ấy.,54.35377498311125,61.844690146396,-7.490915163284747,PyTorch Transformer
972,"Đọc nó từ một người phụ nữ Châu Phi , những thiệt hại mà chúng ta đã gây ra .","Hãy đọc nó từ một người phụ nữ châu Phi , những tổn thương mà chúng ta đã làm .","hãy đọc nó từ một người phụ nữ châu phi, những tổn thương mà chúng tôi đã làm.",73.63184955467835,68.33758570835316,5.294263846325194,TensorFlow NMT
973,"Những người Tây Phương như chúng ta là những người theo chủ nghĩa đế quốc , thực dân truyền giáo , và chúng ta chỉ có hai cách để đối xử với người khác : hoặc bảo trợ , hoặc bảo hộ","Chúng ta là những người dân cư xử , một người truyền thống , và chỉ có 2 cách chúng ta giải quyết với mọi người : Chúng ta có thể giải quyết chúng , hay chúng ta là sự phân tán .","chúng ta những người phương tây đang áp dụng sự công dân, những người truyền giáo, và chỉ có hai cách chúng ta đối phó với những người mà chúng ta hay là những nhà tài trợ, hoặc chúng ta là những thứ khó chịu",36.207069173212076,50.68105200066482,-14.473982827452744,PyTorch Transformer
974,"Hai từ có nguồn gốc từ tiếng La Tinh &quot; pater , &quot; có nghĩa là &quot; làm cha . &quot;",Hai từ từ từ gốc Latin &quot; &quot; Những người &quot; có nghĩa là &quot; Bố . &quot;,hai từ xuất phát từ gốc latin & quot nghĩa là & quot cha & quot có nghĩa là & quot cha & quot.,52.42144316483661,41.31788279579173,11.103560369044878,TensorFlow NMT
975,Những chúng mang hai nghĩa khác biệt .,Nhưng họ có nghĩa là hai thứ khác nhau .,nhưng chúng có nghĩa là hai thứ khác nhau.,24.642838750875462,34.32181906589314,-9.678980315017675,PyTorch Transformer
976,"Bảo hộ , là tôi đối xử với bất cứ người nào đến từ nền văn hoá khác như thể họ là con tôi . &quot; Tôi yêu chúng quá . &quot;",Một cách làm cho bất cứ khi nào chúng ta có thể là con của mình . &quot; Tôi yêu quý ông rất nhiều . &quot;,tôi điều trị cho mọi người từ một nền văn hoá khác như thể họ là những đứa con của tôi. & quot tôi rất thích bạn. & quot,35.196600914269304,44.936728220662474,-9.74012730639317,PyTorch Transformer
977,"Bảo trợ , tôi đối xử với tất cả mọi người từ nền văn hoá khác như đầy tớ của mình .",Một cách làm cho mọi người từ một nền văn hoá khác nhau nếu chúng là người của tôi .,hãy nói với mọi người từ một nền văn hoá khác như thể họ là những người trong gia đình tôi.,38.30034870796181,41.53577326768193,-3.2354245597201228,PyTorch Transformer
978,"Đó là lí do tại sao người da trắng tại Châu Phi được gọi là &quot; bwana , &quot; ông chủ .",Đó là lý do tại sao những người da trắng ở Châu Phi được gọi là &quot; Người đã &quot; .,"đó là lý do tại sao những người da trắng ở châu phi được gọi là & quot sputnik & quot, sếp.",63.999453772671664,60.48275824807181,3.5166955245998537,TensorFlow NMT
979,"Tôi như bị tát vào mặt khi đọc cuốn sách , &quot; Nhỏ bé nhưng tuyệt đẹp , &quot; viết bởi Schumacher , nói rằng , trên hết tất cả , trong sự phát triển kinh tế , nếu người khác không cần giúp đỡ , hãy để mặc họ .","Tôi đã được đưa ra một cái gì đó trong mặt đọc một cuốn sách , &quot; Những thứ nhỏ đẹp là rất đẹp , &quot; viết bởi những phát triển kinh tế , nếu mọi người không muốn được giúp đỡ , để","tôi được đưa vào một cái va vào việc đọc một cuốn sách, & quot nhỏ thật đẹp & quot, được viết bằng những gì được viết bởi thế giới, những người nói, trên tất cả sự phát triển kinh tế, nếu con",45.33289668197389,38.944364331537244,6.388532350436648,TensorFlow NMT
980,Đây nên đáng là nguyên tắc đầu tiên về viện trợ .,Điều này nên là nguyên tắc đầu tiên của sự trợ cấp .,điều này nên là nguyên tắc đầu tiên của viện trợ.,51.9064947544847,64.41191471799397,-12.505419963509269,PyTorch Transformer
981,Nguyên tắc đầu tiên về viện trợ là tôn trọng .,Nguyên tắc đầu tiên của sự trợ cấp là sự tôn trọng .,nguyên tắc đầu tiên của viện trợ là sự tôn trọng.,62.450277140243436,77.60360675826841,-15.153329618024976,PyTorch Transformer
982,"Sáng nay , người tổ chức buổi họp này đặt một cây gậy ra sàn nhà , và nói , &quot; Liệu chúng ta có thể--hình dung về một thành phố mà không phải là chủ nghĩa thực dân mới không ? &quot;","Ngày nay , anh chàng đã mở ra một cái gậy trên sàn , và nói , &quot; Chúng ta có thể có thể tưởng tượng rằng một thành phố không phải là một sự tách hạng không phải là một sự tái tạo ? &quot;","sáng nay, người đàn ông đã mở hội nghị này đặt một cây gậy trên sàn nhà, và nói, & quot chúng ta có thể tưởng tượng một thành phố mà không hề ẩn mình? & quot",42.086130751237114,53.13167619127087,-11.045545440033756,PyTorch Transformer
